x1	x2	x3	t	s11	s12	s13	s22	s23	s33	cfs	dip	stk	rk
1.3676049937872057	6.612015185061944	2.140520146112522	0.0	-27490.0	-8643.0	50200.0	37290.0	15690.0	7856.0	-24544.836246395873	70.0	280.0	-160.0
2.451849179855839	6.351541265430355	0.1044106881445116	0.0	-123800.0	-77500.0	116900.0	16540.0	66030.0	-144300.0	55807.59904819992	35.0	155.0	-60.0
-0.0636179117928984	4.810102823746389	1.8627852810682908	0.0	164700.0	115200.0	8475.0	93750.0	-2404.0	-32340.0	104172.03882425136	85.0	15.0	10.0
0.5674317912705366	6.850970382377378	3.858892946389424	0.0	364600.0	221500.0	-497300.0	250800.0	-116700.0	74010.0	329429.16975599265	60.0	155.0	-70.0
-0.115530805059383	6.927078413130177	0.5011014112272628	0.0	-343100.0	-475700.0	25150.0	-486200.0	1592.0	-159200.0	90674.81293071556	45.0	45.0	-90.0
1.4676403167931158	7.358015437351736	2.411554457265871	0.0	30870.0	163800.0	-42690.0	94860.0	-79290.0	-45510.0	143438.71152379992	50.0	140.0	-120.0
1.0942583994776802	3.7934405896665098	0.9540566245872548	0.0	-156500.0	-137100.0	103200.0	-38820.0	68020.0	-57410.0	-250786.60128084186	75.0	140.0	-60.0
2.482239756409479	6.733940953568228	1.4517591715633016	0.0	102400.0	3022.0	-147300.0	-46210.0	12130.0	-31270.0	-10689.978825062099	50.0	70.0	-150.0
2.234876968215176	5.757748842721512	2.312396795341019	0.0	-42380.0	-11850.0	77360.0	45750.0	23840.0	-30300.0	37013.94587891217	55.0	155.0	-40.0
0.2902241015316121	5.94011453675712	1.4298182558503931	0.0	-127200.0	3330.0	84280.0	71530.0	2002.0	-86790.0	1906.553953126223	55.0	120.0	-120.0
3.807954598330709	5.273773246524325	0.6579047051163159	0.0	113100.0	134800.0	-99770.0	134400.0	-81480.0	-324900.0	248404.76748500013	75.0	335.0	-10.0
3.5704156110013883	6.2017766207474185	0.3884063716517853	0.0	70870.0	37780.0	26260.0	37420.0	-5215.0	-775.6	32809.89079038948	85.0	200.0	-20.0
2.2641302640364787	8.092130129957898	0.4447308821233516	0.0	75750.0	51320.0	23160.0	63020.0	2776.0	-12260.0	99602.79081368161	65.0	155.0	-80.0
1.3565337437110614	6.355683220243842	0.9094479460560896	0.0	60530.0	35360.0	29590.0	86610.0	19290.0	-15670.0	59197.34906031573	60.0	70.0	-140.0
-0.4094776123510039	6.139531460858492	2.3436550443100725	0.0	77000.0	95200.0	-3327.0	68830.0	-28240.0	-68150.0	143543.8359458238	65.0	120.0	-70.0
1.4196540923745895	5.536171720304407	1.2371488465499014	0.0	-815900.0	-1021000.0	-92030.0	-1275000.0	217800.0	1029000.0	-1427309.0023079794	40.0	165.0	-70.0
0.7745840245441812	6.805108391883016	0.969125733044049	0.0	75830.0	78920.0	-22090.0	50860.0	-42470.0	-105500.0	-77738.82810477333	40.0	70.0	130.0
1.787987494400048	8.133967884587385	2.578300407029406	0.0	63040.0	94630.0	3896.0	82730.0	-22430.0	-78380.0	146327.66492275422	50.0	140.0	-60.0
-2.357057853150757	5.5073517421686	2.028980835608477	0.0	-89780.0	-129900.0	77710.0	-79420.0	66860.0	-8718.0	-98131.50564554219	45.0	145.0	-100.0
1.249561533095931	5.63225390091809	2.871860617160253	0.0	126600.0	237600.0	207600.0	430300.0	-511500.0	505500.0	-177973.6453418412	80.0	55.0	-160.0
-0.441915629990002	7.3600170729578975	1.1540756671666577	0.0	-349200.0	-91170.0	210100.0	103500.0	79600.0	-313500.0	17226.04959455337	55.0	160.0	-40.0
0.4598647366153097	9.313272431000769	1.1514332610869018	0.0	41800.0	95660.0	-3991.0	86280.0	-32600.0	-207500.0	170693.85193484288	50.0	150.0	-70.0
-0.7585342463404132	9.64639400528275	0.4279832871409329	0.0	44810.0	-5175.0	37390.0	-8094.0	73730.0	-3219.0	-21905.081025069383	75.0	315.0	-160.0
1.5920332210901342	5.5439979077177775	0.6220078698897598	0.0	67130.0	51620.0	5879.0	106200.0	33730.0	-18530.0	86519.08499212642	85.0	200.0	-20.0
0.7240341196986282	4.933284196354171	0.3887495309015245	0.0	109200.0	90520.0	-33220.0	33140.0	-39550.0	-56760.0	86528.29353901342	50.0	90.0	-150.0
-1.2388329094198298	6.925418283674991	4.5603225328403605	0.0	84240.0	79510.0	-139800.0	-110800.0	-33370.0	7097.0	14167.686628898016	50.0	100.0	-70.0
-2.7215152975054786	5.671932633085902	2.6103163704217502	0.0	-101400.0	-308000.0	38450.0	-1047000.0	7413.0	-379000.0	-456963.13923810236	30.0	120.0	-120.0
2.1855362316252176	4.4708960553709725	4.815533939843011	0.0	6188.0	239200.0	328100.0	955400.0	-752300.0	-332000.0	532109.0669742589	55.0	150.0	-30.0
-1.9179011718896657	5.889055885273261	1.4563607604088016	0.0	-346500.0	10520.0	-8108.0	119300.0	-4785.0	-128000.0	-132444.62445776805	55.0	150.0	-30.0
0.8450546448587858	6.05528669495128	2.9585109642491063	0.0	27700.0	161200.0	49770.0	237200.0	-486400.0	180000.0	195272.8140166709	55.0	155.0	-50.0
0.3819369695579068	5.963539564883905	1.247809381065005	0.0	-399500.0	-201800.0	219900.0	-21220.0	167300.0	-364200.0	3678.143159840227	30.0	115.0	-120.0
-0.8326721861690477	7.13938196278925	2.2891126670947006	0.0	93760.0	147000.0	-157200.0	71010.0	-116100.0	-187000.0	144454.02062945697	50.0	120.0	-110.0
0.4942499195278187	6.99366112635796	2.192716439399544	0.0	36770.0	-6217.0	119400.0	-497500.0	223700.0	-433000.0	-461807.3245336248	90.0	20.0	10.0
1.4298203133818272	7.560859428621341	0.7333709134782763	0.0	-109700.0	-121100.0	142200.0	-19340.0	107500.0	-276800.0	13866.344308186905	45.0	110.0	-100.0
0.6820784230312702	5.262366195203971	3.757076299494824	0.0	51040.0	33070.0	51230.0	76670.0	32910.0	-14500.0	75627.84920696216	65.0	135.0	-70.0
1.1962247648119062	6.720211591290342	3.5497378408466256	0.0	-972200.0	-409400.0	269700.0	103700.0	77170.0	-517700.0	-147065.69046228545	35.0	155.0	-70.0
1.303334726865113	5.249042779414137	2.0791979785821773	0.0	-352200.0	-335300.0	55430.0	-184400.0	39440.0	-81290.0	-534425.8851399191	75.0	140.0	-60.0
0.3874086569280124	6.290002471155035	2.404760658204492	0.0	84260.0	110600.0	-13050.0	109700.0	-47640.0	-274100.0	133488.45935529	55.0	180.0	-30.0
-0.1340174013023788	8.118868296991776	1.6635611094561378	0.0	-423800.0	-226100.0	136800.0	-23120.0	143300.0	-447400.0	-146353.869423974	45.0	145.0	-70.0
0.8804618811019179	6.342144964577038	1.3065657386917424	0.0	34250.0	-19410.0	60180.0	-72840.0	102400.0	-97460.0	17197.683398318564	80.0	100.0	170.0
-2.8923440237728544	8.931658428183155	1.2481979908857153	0.0	46490.0	88090.0	-9607.0	75390.0	-40950.0	-165300.0	-3343.7707599782534	80.0	55.0	-160.0
0.6221532154303445	6.815843369964181	2.4011602148977382	0.0	18520.0	55400.0	-24280.0	81730.0	13990.0	-49650.0	66525.45173758225	35.0	350.0	-30.0
-0.7066163200407927	4.842534224208835	1.74307830409209	0.0	-242400.0	-198700.0	143400.0	-74820.0	115700.0	-205100.0	-118739.19170939013	30.0	345.0	-130.0
1.2885088491111538	7.148919263567311	0.8875913304171147	0.0	103700.0	217600.0	-378800.0	151900.0	-73500.0	501400.0	78863.37605965737	60.0	165.0	-80.0
-1.1026235194311822	8.210372558299786	1.5119031553798206	0.0	58970.0	58700.0	40780.0	83930.0	16850.0	-39890.0	126003.98667273251	50.0	120.0	-90.0
1.2700064405929112	8.230065735002961	2.912094918012415	0.0	51340.0	49700.0	6711.0	-40880.0	80870.0	-99480.0	-7995.045583966868	65.0	320.0	30.0
-0.2420198540275505	8.134146198575861	1.064373594560268	0.0	-74780.0	-158200.0	59140.0	-160000.0	62870.0	2738.0	-173003.72485938293	80.0	265.0	-160.0
-1.247849399964373	8.182168945224344	2.8430021937408103	0.0	50530.0	43930.0	22920.0	21250.0	58020.0	-98510.0	114021.17814344389	45.0	120.0	-90.0
-1.9326975851158288	6.087796794563944	1.7379836229123238	0.0	40050.0	-24680.0	56860.0	-441700.0	155400.0	-178600.0	93707.34119899428	55.0	85.0	-90.0
-2.075365561035864	7.760292412765146	3.3175043924780843	0.0	27700.0	161200.0	49770.0	237200.0	-486400.0	180000.0	254205.1237721547	60.0	160.0	-50.0
0.6202756779438007	7.489248957584405	2.1074652639139457	0.0	80330.0	130800.0	57000.0	-580200.0	183400.0	-287000.0	222292.97739159537	75.0	90.0	-150.0
-1.4271757633104116	5.084855675911154	0.9337419466449308	0.0	-58600.0	-117200.0	101300.0	-87960.0	100500.0	-88520.0	57019.25102627752	50.0	70.0	-150.0
-1.4385261404978529	5.487005643681584	0.0836604596460015	0.0	-206900.0	150800.0	-33060.0	-157500.0	-164300.0	128900.0	-125558.17210732152	30.0	150.0	-60.0
-0.6353007620814028	6.610217787324655	3.081964628412882	0.0	-434600.0	99270.0	-16900.0	-422700.0	-104800.0	160700.0	-310565.93696520623	65.0	320.0	-120.0
0.8545610768185236	8.82681513200488	0.7860826652576481	0.0	-206900.0	-383100.0	176200.0	-861400.0	279700.0	-521200.0	-596396.6428929267	50.0	160.0	-70.0
